review_id,date,rating,title,review,username,version,vote_count,vote_sum,source
13490949145,2025-12-08 13:16:36,1,Potential Scam and Fraudulent Billing Practices,"Warning: Potential Scam and Fraudulent Billing Practices

I would give zero rating since no option to give zero, giving one. 
I signed up for a 7-day trial and attempted to unsubscribe well within the trial period. The system repeatedly blocked cancellation and instead pushed a 50% “offer,” after which I was charged $99 without authorization. Shortly after, I was also charged $149 plus an additional $99, totaling charges for two accounts I never approved.

When I contacted customer service, I was told nothing could be done, despite clear evidence that the charges occurred during my attempt to cancel. My emails received automated responses with no resolution.

These practices appear deceitful, misleading, and potentially fraudulent. Consumers deserve transparency, fair billing, and the ability to cancel trials without being charged multiple unauthorized fees.

I urge Apple, Google Play, and the Federal Trade Commission (FTC) to review and investigate BoldVoice’s billing practices.
Please be cautious  in my experience, this service did not honor its trial, cancellation, or customer service commitments.",Austingiltus,3.4.9,0,0,rss
13487357058,2025-12-07 14:30:51,5,Amazing app!!!,Nice and friendly,Spectator 12,3.4.9,0,0,rss
13484256773,2025-12-06 20:51:57,3,There is only one subscription plan,"The app is amazing, and I believe it can really improve your skills. I was going to purchase a monthly subscription; however, Bold Voice doesn’t seem to have one. I was under the impression that according to the AppStore terms and conditions apps must offer various plans. Signing up for a yearly plan with ~$150 cost doesn’t seem to work for me. Had to delete the app, this is a bit frustrating.",Raleksa,3.4.9,0,0,rss
13484140069,2025-12-06 20:09:20,2,Not recommended,It’s not accurate,Anas Sankar,3.4.9,0,0,rss
13483172089,2025-12-06 14:12:55,1,Cancelled my subscription but still got auto renewal,I cancelled my subscription more than half a year ago and it will expire tmr(12/7) and today(12/6) it was auto renewed without any in advance notice. That is ridiculous.,bill8608,3.4.9,0,0,rss
13479972458,2025-12-05 20:04:30,5,very good,started making progress the first day,ameliashoww,3.4.9,0,0,rss
13474716995,2025-12-04 11:14:17,1,Intentionally confusing so that they can double charge,Their free trial is only offered through the App Store so their subscription appears on your Apple account. But the annual subscription discount is offered only through their app so you have to double subscribe. Got charged for renewal because I only cancelled through my Apple account. Don't forget to cancel both subscriptions. This is the first service I have faced this kind of grifting with.,Dobby0812,3.4.8,0,0,rss
13471263170,2025-12-03 12:56:59,5,Excellent tool,Nice program. Good practice,Laura R Hein,3.4.8,0,0,rss
13469166906,2025-12-03 00:23:08,1,App is not working,"I wanted to do trial so i added my card number, but it did not work at all. I did not have a chance to use it. I want to sign out and delete my account and also please erase my card number to be sure to not pay for this after 7days!!",?뭐야,3.4.8,0,0,rss
13468707301,2025-12-02 20:53:01,5,The best,Vale la pena pagar su valor. He aprendido mucho y mejorado mi pronunciación. He buscado muchas apps y me quedo con esta.,JennVallej,3.4.8,0,0,rss
13468559895,2025-12-02 19:53:05,4,Es buena la app,Se nesesita pagar $ pero si te corrigen bien la pronunciación,mamaryy,3.4.8,0,0,rss
13467842076,2025-12-02 15:05:52,5,Helpful app,Amazing app that is helping me to learn how to read and sing better!,ledjfjgisjwrb,3.4.8,0,0,rss
13466237916,2025-12-02 06:30:04,5,Great app for training even discerning speakers,"Through practical demo videos and repetition, I now understand why American English sounds the way it does. I’m more aware of how I sound myself. The speech recognition and analysis feature is excellent, I’m glad to have this app. I use it almost everyday.",BernieTai,3.4.8,0,0,rss
13452650995,2025-11-28 18:28:50,5,Amazing,That’s the best app I ever used. I’m loving it!,Sra. Moraes,3.4.8,0,0,rss
13442078656,2025-11-26 00:45:18,1,No lo necesito,Me di de baja nunca lo usé y me siguen cobrando el plan deseo quitarlo y no puedo,Arasamsamguliguli,3.4.8,0,0,rss
13441904258,2025-11-25 23:19:21,5,Good job,Professional,Epikoria,3.4.8,0,0,rss
13436754738,2025-11-24 14:15:06,5,Finally I got help,The app pointed me what I have been missing to be close to a native speaker. Hats off to the creators!,newsfeast007,3.4.8,0,0,rss
13435905904,2025-11-24 09:44:24,5,Good job!,"They are doing a pretty good job with training American sounds, and I’m happy that I can go through my practice very thoroughly — repeating full words and phrases, as well as individual sounds, as many times as I need and at my own pace.",Mariia Dimitriieva,3.4.7,0,0,rss
13433802677,2025-11-23 19:38:03,1,Yall need to fix this issue,The app doesn’t let you cancel there subscription after the free trial.,Yall need to fix this issue,3.4.8,0,0,rss
13432219208,2025-11-23 10:10:45,5,I love BoldVoice!,I’ve been practicing BoldVoice everyday for 1 year. Everyone said my pronunciation is very good. I love BoldVoice and I always tell everyone who compliment me about my English that I have been practicing BoldVoice that why my English is good. I love BoldVoice and I really love to practice more. If you want to improve your pronunciation to speak English like native speaker. I strongly recommend practice Bold voice.,RainnyRain,3.4.7,0,0,rss
13420710006,2025-11-20 10:09:42,5,Great app!,Awesome app! I can see real improvement,SophiaJafet,3.4.6,0,0,rss
13417615035,2025-11-19 13:28:43,1,イマイチ,解説動画で説明される舌の形や位置などは全くピンと来ないし役に立たない。自分では全く同じように発音しているつもりのものが突然35%になったり92%になったりしてなんの改善にもならない。,Bon_MA,3.4.6,0,0,rss
13413359287,2025-11-18 10:23:45,5,Great app,I’m loving it already,Queen ferrere,3.4.6,0,0,rss
13412053197,2025-11-18 03:03:58,1,Worst app with no working assessment,I bought app but can't start it. IPhone 16 pro Max. Spend 150 for this and get nothing,Jayjay_LA_1991,3.4.6,0,0,rss
13410695064,2025-11-17 17:04:15,1,The app needs further development,"The app is helpful to some degree, yet the pronunciation coaching isn’t always aligned with the explanations of the sounds. 
Certain words are pronounced differently depending on context. This matter needs to be stressed and fully explained.",Annkdlhi,3.4.6,0,0,rss
13409741274,2025-11-17 11:23:21,5,Great app,The best app to  help you improve your pronunciation,Lilywalls,3.4.6,0,0,rss
13406373594,2025-11-16 14:02:49,1,Did not help,"The app did not improve my English pronunciation as advertised. I used the Premium features and followed the lessons, but the feedback was inconsistent and didn’t match my actual speech, the feedback was unclear and couldn’t point out my pronunciation issues 
. The exercises felt repetitive and didn’t address the issues the app promised. Customer service is also not helpful when I asked for a refund of my money",P Whom,3.4.6,0,0,rss
13403370893,2025-11-15 21:09:50,1,Many  bugs and repetitive lessons.,Do not pay for it.,えぬし111,3.4.6,0,0,rss
13402225945,2025-11-15 14:06:59,1,го3но полное,опросник в начале как будто я в вуз документы подаю,sonik1968,3.4.6,0,0,rss
13401929415,2025-11-15 12:33:12,5,I give you 5 star for this app,"Boldvoice app is a good app that I looking for improve English skill, thank you so much.",cherludo,3.4.6,0,0,rss
13401543446,2025-11-15 10:42:46,1,Terrible AI scoring. Don’t waste your money,This app will force you to mispronounce words because their AI scoring system is horrible. Don’t waste your money on it.,BoldAppSucks,3.4.6,0,0,rss
13394881690,2025-11-13 19:56:05,5,Dream Come True,"I always wanted a coach to improve my accent and correct pronunciation. I used to call my friend for help, but not anymore! I can study daily as much as I want without bothering anyone. I have been learning so much with BoldVoice! I am very grateful.",RRkeller,3.4.5,0,0,rss
13393677789,2025-11-13 12:30:20,5,I give five stars,I had a good experience and good improvement in my English pronunciation. I appreciate this good program.,Pinger1969,3.4.5,0,0,rss
13390812526,2025-11-12 19:14:10,5,The best app ever!!!,My pronunciation has improved sooo much. I strongly recommend BoldVoice,Ale Kredensir,3.4.5,0,0,rss
13387348964,2025-11-11 22:39:45,5,Good Pronunciation coach,It really good for showing how to move the tongue and mouth to make the correct pronunciation.,Oo Oo Robben,3.4.5,0,0,rss
13387019566,2025-11-11 20:21:01,5,"It's a tough challenge, but we can do it.","It’s hard reaching the desired level, but It’s not impossible.",Srytpp,3.4.4,0,0,rss
13380963321,2025-11-10 09:18:07,5,比去年有改善,好,圆乐圆,3.4.4,0,0,rss
13379447409,2025-11-10 00:33:44,1,it is hard to cancel.,"I purchased the app for a year. When I tried to cancel, there was no way to cancel within the app. Also not able to cancel through Apple app either Until I saw the charge in the Credit Card, I have to dispute through the credit card. Buyers need to aware.",ienbehuv,3.4.4,0,0,rss
13378459472,2025-11-09 17:45:12,5,The best app,"This app is great for learning English. If you practice every day without fail, you'll learn how to pronounce words correctly. My husband is American, and he told me my pronunciation has improved a lot since I started using the app. I'm very happy with my lessons.",Domi2904,3.4.4,1,1,rss
13370052443,2025-11-07 19:31:38,2,Repeating the save words,I am repeating the same words for almost a year. Lack of variation and the words are the ones you rarely used in english or at work.,Amelie!2,3.4.3,0,0,rss
13366491564,2025-11-06 23:40:07,4,Issues with coach pronounce,"Since last update, I am having issues with listening to coach pronunciation",Moaz09256,3.4.3,0,0,rss
13366022532,2025-11-06 20:20:40,5,Great grammar & pronunciation tool,It has great examples to improve pronunciation along its lessons.,A- Catalan,3.4.3,0,0,rss
13358038524,2025-11-04 21:56:43,2,Not loading,I had to cancel because as of the 3rd day they videos were not loading so I couldn’t do anything,Edka000,3.4.3,0,0,rss
13356894928,2025-11-04 14:47:35,1,"Their support doesn’t respond at all, and they still haven’t refunded my money","On the very first day of the paid version, the payment was charged through a third-party website without any warning.
When I contacted their support, I received no response.
They deleted my premium subscription, but the money was never refunded, and their support doesn’t reply at all.
There is also no record of my previous support requests — they seem to be deleted.",val007007,3.4.3,0,0,rss
13353841788,2025-11-03 21:55:13,5,Terrific way to learn to listen and speak and visibly improve,"Initially, I was a bit skeptic. But the approach, implementation, and well pasted repetition and focused attention really are coming together through immediate practice. I have seen visible progress – name – auditory process, and better pronunciation and speaking patterns - that I’m encouraged to continue. It’s in the details that our language matters.",NY sensitivities,3.4.3,0,0,rss
13352344769,2025-11-03 13:04:37,3,Full of bugs and keeps getting stuck,This is the third time I have had issues with your app. It gets stuck on loading the lesson and then I can’t move to the next lesson/practice because you make them dependent on finishing the prior. You need to work out your bugs ASAP because you’re losing me.,1234567890BAD,3.4.3,0,0,rss
13347784217,2025-11-02 11:52:36,5,The Best,Easy App,Kekausa,3.4.3,0,0,rss
13347553663,2025-11-02 10:52:34,5,Top praise from a linguist,"The only tool that truly helped me see and improve my weak points. It gives excellent, detailed feedback on the pronunciation of each word, with clear explanations on how to produce every sound correctly. I used it for about 20–30 minutes a day, and within just two months I found myself speaking with much more confidence. I’ve been using it consistently for over a year now, and my speech has improved immensely. I love it so much that I’m sure I’ll keep using it for another year.",Nadinnne,3.4.3,1,1,rss
13345303523,2025-11-02 01:18:25,5,Great,Excellent,@Pazito,3.4.2,0,0,rss
13344643769,2025-11-01 21:11:25,5,Just the level of detail I wanted,Great,Tzx12543897;)😈😇,3.4.3,0,0,rss
13340147657,2025-10-31 21:22:14,4,Recommend accent training app,"This app provides helpful lessons for accent training. However, there is a huge con. The app should give more practice for each sound. The progress is moving too fast. More practice for one sound before moving into another one.",Fake.N,3.4.2,0,0,rss
13337856640,2025-10-31 09:18:11,5,Excelente.,This App is very helpful for the pronunciation improvement.,delalacruz,3.4.2,0,0,rss
13334900423,2025-10-30 15:18:32,5,Cookies,I hate the word cookies so far. My husband harasses me for it and now you are giving me only 80% for it 😁,Giabellissima,3.4.2,0,0,rss
13331186565,2025-10-29 18:15:12,4,No,Thanks,Moe Halim,3.4.2,0,0,rss
13330921483,2025-10-29 16:43:01,5,Accent Training,"Amazing tool, perfectly created",Naja i Kaja,3.4.2,0,0,rss
13330539610,2025-10-29 14:41:17,5,It’s worth it,Very hard to learn this kind pf thing by just listening to people talk. The app is useful,Hdjejenshskandvd,3.4.2,0,0,rss
13323099687,2025-10-27 20:37:12,1,predatory subscription,don’t sleep on the fact they push their subscription outside of the apple ecosystem so if you trial it you’ll still be charged even if you delete the app and don’t see the subscription in your apple pay,stevenosloan,3.4.2,0,0,rss
13322709135,2025-10-27 18:11:15,1,Videos stop working properly,"The reason for what I bought it, it is not working since last week. It doesn’t show the videos. And it looks like beta app with too many errors.",Wsmithf,3.4.2,0,0,rss
13319215253,2025-10-26 22:45:22,1,The app gonged my native speaker husband!,"The product worked flawlessly during the trial period. Once you sign up for a paid subscription, things take a turn for the worse. I am currently stuck in an exercise for the past week — a pronunciation exercise that even my American husband failed! One thing that has never failed is the app’s incessant requests for me to recommend it to friend$. Clearly the emphasis is on expanding their customer base at my expense. Don’t waste your money.",Bartleby_1776,3.4.2,0,0,rss
13313644406,2025-10-25 15:43:17,5,Best pronunciation app so far,"It will be enough to say I’m paying for it the whole year and probably longer - and it’s totally worth my money! The AI recognise even your smallest mistakes, which actually makes sense when you talk with a native person. Only thing - no promotions or discounts..",curious_stranger,3.4.2,0,0,rss
13308168328,2025-10-24 10:45:21,5,Useful,Useful,ewuak 999,3.4.2,0,0,rss
13306141743,2025-10-23 23:03:19,5,Great aid,"I love lessons very clear and easy to follow. The app is truly focus in improving your pronunciation but it does not give you grammar rules, I am more aware of the different sounds in the english language, let see in 6 months if I am improving.",Saving lady,3.4.2,0,0,rss
13304765121,2025-10-23 14:29:41,5,Great app,"I worked with a speech pathologist who is specialized in foreign accents and it was annoying to schedule appointments, and pay a lot of money for a short session. This app is amazing. Everything I ever imagined to make improvements for the fraction of a price what a therapist charges.",Abigail345,3.4.2,0,0,rss
13300703719,2025-10-22 15:02:22,5,Helpful,I feel like I have improved my pronunciation,Yoooooo12346,3.4.2,0,0,rss
13299456709,2025-10-22 09:14:41,5,Very useful,"I love this app. I figured out how to pronounce each word, it’s very clear and easy to get the sounds after the coach’s explanations.",Juniow10x,3.4.2,0,0,rss
13292082469,2025-10-20 14:01:32,2,waste a lot of time,they put a lot of unnecessary blocks for example you can not skip a word even their system has some issue you have to complete a class to be able to access to the next one. Very inflexible experience feel it is their strategy to keep you spend a lot of time in the app and keep subscriptions but it is a waste of customers time as I may just want to practice some specific pronunciations,Miaomiaolovetalk,3.4.2,0,0,rss
13289032138,2025-10-19 21:16:33,5,I really enjoy it,I have improved my pronunciation tremendously with the help of Bolvoice,SILFREDON,3.4.2,0,0,rss
13272422541,2025-10-16 01:02:36,5,Great to improve your pronunciation!,Great to improve your pronunciation!,DOMINGUE Pierre,3.4.1,0,0,rss
13272139736,2025-10-15 23:06:25,5,When will the British English version be updated?,When will the British English version be updated?,william aino,3.4.1,0,0,rss
13267631775,2025-10-14 21:24:57,5,Bold,The best app to improve your accent,EJMUVP,3.4.1,0,0,rss
13267211707,2025-10-14 18:40:30,5,Works,Small changes will make a big difference when speaking and the coaches are there to make sure you dominate each sound.,eljpana82,3.4.1,0,0,rss
13266027698,2025-10-14 12:18:19,5,Improves,I’ve been using for about 2 weeks now and I feel an improvement in my accents,Mikey Bonot,3.4.1,0,0,rss
13265318232,2025-10-14 09:08:21,3,Pricing,"It’s a great course, I really enjoy the feedback loop and recording , but what I don’t enjoy is the greedy pricing model, it’s too much , think about all the subscriptions that people going with , if its 5 $ I would do it but this is too much.",Samecheck,3.4.1,0,0,rss
13265120042,2025-10-14 08:12:06,5,Excelente,Excelente,Fspez,3.4.1,0,0,rss
13264309301,2025-10-14 03:14:19,5,So far so good,"I’ve always struggled a bit with my English, especially my pronunciation. I can tell when people don’t fully understand me because of my accent. I learned English from a non-native teacher, so while I know the grammar and have a decent vocabulary, we didn’t really focus on speaking accurately. Every country also shapes sounds differently, which makes it even trickier.

I’m on my third day of the trial, and I have to say, this app is really helpful! I love that it’s interactive and shows you the tongue placement, so you can actually see and practice how to pronounce things correctly. I’ve already noticed mistakes I never realized I was making before (and honestly, only a couple of people ever pointed them out in the past ten years living in the USA).

I’ll definitely keep using it after the trial. It’s such a great tool, but like anything, it really depends on how determined and consistent you are. Rushing through just to get a checkmark or star won’t take you very far. Knowledge and skill come only with real practice.

Good luck with your studies, everyone!",pinky potato,3.4.1,0,0,rss
13264153474,2025-10-14 02:06:31,5,🙃,"Дорого, но действительно хорошее приложение для изучения и практики",Монахин ВЛГ,3.4.1,0,0,rss
13259674824,2025-10-13 00:04:17,5,Very Helpful,I really love this app. Should have added this before,La Fiskal,3.4.1,0,0,rss
13259274103,2025-10-12 21:26:16,5,Great App.,"Buenos ejemplos de cómo pronunciar, las prácticas de cómo te escuchas son también excelentes!",CesarR1.67,3.4.1,0,0,rss
13257464047,2025-10-12 11:34:38,3,Not accurate phonetic  descriptions,"Specifically, it does not flag the sounds I make mistakes but the words category: the word total uses a “dd” sound and “uh”, and I only make a mistake in the “uh” but kept acing all dd sounds, yet the app kept suggesting me lessons on “dd” instead of “uh”.  So it makes a poor job at flagging the sounds I am making mistakes.",Lamayale,3.4.1,0,0,rss
13246302934,2025-10-09 21:04:21,1,Scam don’t fall for it,"Do not try , they will not refund your payment even if canceled within the supposed free trial. It will take you to stripe billing and they won’t let you cancel , they would charge you a full year and not refund you. Don t try , don’t try , don’t fall for it",Thumbtack scammed,3.4.1,0,0,rss
13241351894,2025-10-08 16:18:57,5,I’ve been trying the app many times and the amount of constant improvements is amazing,"Tried the app recently and I am very pleased to notice all the small tweaks and iterations that went through the app. Such a pleasure to use, going for my weekly streak this time!",rafaelmedian,3.4.1,0,0,rss
13237901628,2025-10-07 21:14:27,5,"Yes, you can teach an old dog new tricks",BoldVoice has helped me identify area of improvement that I had struggled with for a while. I’m a work in progress,Wiz40,3.4.1,0,0,rss
13237058294,2025-10-07 15:58:46,5,English,Best investment ever,Raaj2263738,3.4.1,0,0,rss
13232386159,2025-10-06 13:55:03,4,Great features with room to improve app.,"The direct feedback through the use of AI has accelerated my learning tremendously. In three months, not only I notice my pronunciation and accent errors, but also I started to have the correction be part of my muscle memory. The app can be improved by increasing its smoothness in day to day use and adding additional settings for flexibility. Thank you for this great app!",Asan San,3.4.1,0,0,rss
13229650576,2025-10-05 23:19:54,1,Renewing Subscription,"I cancel my subscription from AppStore before 6 month ago, but you charged again. And I can’t reach you out. You don’t have email, phone number or chatbot to reach you out. So you can do whatever you want. Perfect.",DilmenR,3.4.1,0,0,rss
13228487551,2025-10-05 16:06:07,5,Great tool!,"I have realized what pronunciation mistakes I’ve been making while speaking English.
Is worth every penny.",masepreid,3.4.1,0,0,rss
13224761852,2025-10-04 20:45:51,5,Perfect app,Learn something everyday,58Octopus,3.4.1,0,0,rss
13220990380,2025-10-04 01:04:01,1,Very expensive,The price does not match the quality of the app. It’s very difficult to get a refund.,Angry Kyiv Boy,3.4.1,1,1,rss
13216476573,2025-10-03 00:07:19,1,Hard to identify sounds,It’s hard to identify different sounds and it fails to show how to make sounds described.,GM2911kkkk,3.4.1,0,0,rss
13207406984,2025-09-30 23:28:25,5,Pushing me!,"Finally, a way to get immediate feedback and take the time to practice until I feel comfortable with a specific sound.",Timpanogos!,3.4.1,0,0,rss
13200460295,2025-09-29 09:49:02,5,The best app,"Is an exceptional app 10/10
I like I loved",Eryndi,3.4.0,0,0,rss
13200407432,2025-09-29 09:35:26,5,marvelous!,"this app is incredibly well done. It’s professional , it has no annoying cheesy upsells, and it’s useful both for regular speakers to whom English is a second language, but also foreigners who practice American English for acting. I speak almost 9 languages, and have thick accent in all of them . It never bothered me, but it is nice to know that I can learn how to speak with less accent !I am grateful and delighted to see such a well done application. Thank you..tanja",td77td,3.4.0,1,1,rss
13193479598,2025-09-27 17:58:21,1,scam subscription,"The subscription doesn't show up in your apple phone subscription list. So they can scam u ,be aware of the this scammers.",shyjuss,3.4.0,0,0,rss
13192055645,2025-09-27 10:58:06,5,One,5 Star,concerto 1,3.4.0,0,0,rss
13191642787,2025-09-27 09:15:49,5,Improving my English,Excellent,MILLIESD,3.4.0,0,0,rss
13189945834,2025-09-26 23:29:30,5,My favourite app!,"I’ve been using Boldvoice for about a month now and I absolutely love it! The lessons are engaging, fun, and motivating—I always look forward to my daily practice. I can already feel noticeable improvement in my pronunciation and confidence. Highly recommend it!",Dinameln,3.4.0,0,0,rss
13180874518,2025-09-24 21:15:06,5,Great App!,I have really improved mi pronunciation in just a few weeks!,HSF2013,3.4.0,0,0,rss
13174882453,2025-09-23 11:43:52,5,Ai put to good use,"I Have Been trying For Years to polished my accent, the immediate feedback that you get with this app and the breakdown of vowels and syllables has been incredible helpful, I have complements for strangers about how now instead of trying to understand me they notice a light accent and how great my English sound, is like having a personal coach. I def recommend this app.",Shihengqiang,3.4.0,0,0,rss
13172497783,2025-09-22 22:09:20,3,Great start with a declining value as you progress,"I love the app and was impressed with my the progress, but just in several weeks I started to keep getting useless filler lessons that has poor aim of learning me something, but rather pure financial intentions to keep me in the app forever. “Word of the day” as the whole lesson for the day? Seriously? And that’s only the beginning of my subscription. I’m highly concerned even to imagine what it will turn into further",KeitaroUA,3.4.0,0,0,rss
13170486782,2025-09-22 11:09:57,5,no limit to study,Just start and feel can improve my language easy and fast,Safwan963,3.4.0,0,0,rss
13168137456,2025-09-21 21:08:39,5,Perfect,This is very good and he is learning right sound and he want you professional very thank you,Mohamad Al  Mutadwar,3.4.0,0,0,rss
13167774080,2025-09-21 18:46:15,5,"Try it, it’s worth it",Expensive but worth it,Cujba Alexandru,3.4.0,0,0,rss
13167473057,2025-09-21 16:54:50,5,I improved my accent a lot,I have a Chinese accent and missed the Dark L and S all the time. Now I have totally improved my accent,305Lulu,3.4.0,0,0,rss
13157173066,2025-09-19 10:28:12,5,Excellent,It works specifically in your deficiencies!,Nena Astrid 33,3.3.9,0,0,rss
13154987000,2025-09-18 21:31:42,5,Love this app👍,"I am Japanese and my English is not so good
So hope you can understand 
I love this app.
I started this app 4 days ago and  l can tell that improvement.
I love my teachers!
I am looking forward to studying English every day now!",さゆどどんがどん,3.3.8,0,0,rss
13154551786,2025-09-18 18:45:56,5,Nice structure and playful learning,Well structured app and has good learning steps,balance@26,3.3.9,0,0,rss
13150834708,2025-09-17 21:50:27,3,Constantly getting the hourglass,"Everything was fine in the beginning. Now most of the time, I get this long delay after couple of minutes of using. System has become extremely slow that majority of the time, I just have close the app and quit. Became almost unusable. Unless this performance issue is resolved, it is not worth it. Functionality of the application itself is good, especially the video explanation, recording and feedback.",X1234666,3.3.8,0,0,rss
13138827723,2025-09-14 22:24:24,5,Magical experience,This app is a must-have for anyone who’s looking to improve on their American accent.,Bongolee101,3.3.7,0,0,rss
13136660346,2025-09-14 10:04:27,5,Finally help with my accent,"I have been speaking English for over 30 years, but certain sounds that do not exist in my native Russian are still a challenge. This app helps me to understand when I sound off and guides me to better pronunciation.  Recommended to anyone who wants to sound like a native speaker.",ptitsa,3.3.7,0,0,rss
13131972217,2025-09-13 06:55:21,5,I do need your help,"You are doing great guys, and I do need to improve my muscles tongue",Almelhim,3.3.7,0,0,rss
13127714694,2025-09-12 05:13:49,2,App doesn’t work,"Hi guys,

I like what you are doing; however, I haven’t been able to access the app from my iPad since the 10th of September. My streak has been broken, and it’s disappointing because I was doing well with my streaks.",E.D.6par,3.3.7,0,0,rss
13125527031,2025-09-11 13:39:39,5,素晴らしいです,子どもと楽しく発音練習できています✨,Hakoママ,3.3.7,0,0,rss
13119013783,2025-09-09 20:04:03,5,❤️,This app has helped improve my English pronunciation by a lot,kevinp98-,3.3.7,0,0,rss
13115413178,2025-09-08 21:12:37,5,Helpful!,Repetition works!,Bruno hur,3.3.7,0,0,rss
13113877588,2025-09-08 11:41:22,4,Great but expensive,Only used for one day so far it seems great but for recordings that that are most likely aided by AI $13 seem too expensive,greeny05,3.3.7,0,0,rss
13109975225,2025-09-07 11:03:41,1,Worst App Ever!,This App is not a solution for a human accent teacher. This AI App with Fake/Paid reviews is a waste of time and money. They don’t even refund your money back if their App has glitches. The rich founders and the staff fight for the subscription fees leaving the customer in distress.,RS_RS_RRR,3.3.6,1,1,rss
13101956079,2025-09-05 10:47:57,5,Very good,I was surprised at how well this app is made with many details to help you focus on the sounds you make wrong and to correct them. I was able to improve my speech in one session just by getting feedback and understanding the way sounds are made and see how I make them… You don’t get such a feedback from just conversation or listening… I am impressed…,Dasha1977,3.3.6,0,0,rss
13101151700,2025-09-05 06:46:35,1,Disappointing,The app takes years to open and when it does the free trial doesn’t work,alshast1,3.3.6,0,0,rss
13096798360,2025-09-04 03:24:01,1,Beware of scam,"They automatically charge you 1 year subscription even if you cancelled the app ahead of time. If you dispute the charge, they will fight you and will reapply the charge again. This on a level of an unashamed third world scam. AVOID LIKE PLAGUE!!",Fjfghdfitf,3.3.6,1,1,rss
13095991658,2025-09-03 21:19:37,3,"If i paid, no ads please","If i paid for the app, i should not be seeing “share with a friend.” No. I don’t like that. I have double click to exit it. Too much friction for $150 per year",JamesSam112,3.3.6,0,0,rss
13092997272,2025-09-03 03:32:04,5,Pronunciation,Very good teaching people and the best in pronunciation,Mr Wiseman04,3.3.6,0,0,rss
13092825136,2025-09-03 02:11:43,1,Most Dishonest App,"This app is extremely misleading. The subscriptions are confusing, hard to find details for, and don’t clearly explain what content you’re paying for. They even push you into third-party payment pages that make things even more confusing. I wasted hours and days just trying to figure it out. I do not recommend this app unless you truly have no other option.",Whiskey- whiskey,3.3.6,0,0,rss
13090346766,2025-09-02 10:26:38,5,Works even without payment,A lot of detailed explanation exactly for my problems! They explain each sound when you need them! I use without paying,Farahim Alili,3.3.6,0,0,rss
13087297470,2025-09-01 14:34:09,1,Scam - charges you 1yr membership off the bat,Scam avoid,meanne_03,3.3.6,0,0,rss
13086161234,2025-09-01 09:05:53,5,Mi opinión,Esta aplicación es muy buena increíble yo aprendo de pronunciación en inglés y practico es increíble,1 primer juego bueno y unico,3.3.6,0,0,rss
13081049095,2025-08-31 01:08:57,5,Excelent,So far it seems to be at excellent program,Luisemoralesp,3.3.6,0,0,rss
13080153068,2025-08-30 18:51:30,5,This app is amazing,I love how it taylors to your bad pronunciation,Yirage,3.3.6,0,0,rss
13075275104,2025-08-29 13:17:35,5,Jose,I love voice bold but why you never support ios 14 please make ios 14 back older devices can’t use bold voice,spottxx,3.3.6,0,0,rss
13069515951,2025-08-28 03:33:37,1,Discussing charging,Abnomal charging even after you delete this app,067ygfdghjkjhg,3.3.6,0,0,rss
13068646223,2025-08-27 21:23:32,4,Hope they will add language Vietnamese,I love this app but they dont have Vietnamese option to choose in the setting,VioletTran275,3.3.6,0,0,rss
13064827003,2025-08-26 21:44:29,5,I love app,I love app,inemov,3.3.6,0,0,rss
13045896680,2025-08-22 01:42:27,1,停停停,It doesn't allow you to choose what to practice. Force the user to repeat the same words again and again.,Hans Teng,3.3.5,0,0,rss
13038163920,2025-08-20 02:29:19,1,"No customer Service, No reminder","Innovative app, helpful … except, there’s no customer service, no way to contact anyone except, may be by email, although my email was ignored … this app was supposed to remind me before my trial expired but of course it didn’t, so now I’m stock with it, also of course, it’s all handled by stripe, the subscription, the payment etc. … greedy and lazy setup, charge for an entire year, lie about the reminder, don’t provide any customer service or even any info about the company behind this app, it could be collecting voice samples for some AI project or government data base … this is the modern way of ‘providing a service’ collect for a year, don’t worry about the customer, their unimportant, we have our 149 dollars",pdk_car,3.3.5,0,0,rss
13037286311,2025-08-19 20:22:23,5,Extremely Helpful and Practical,Wow 😊😊😊,Listen attentively!,3.3.1,0,0,rss
13035742171,2025-08-19 11:20:40,5,Awesome App!,BoldVoice helped me understand the sounds in the English language like never before!,CheCecil,3.3.5,0,0,rss
13033927588,2025-08-19 00:38:55,5,Good app,It really helps to correct some of my bad habits,Yuyutrghf,3.3.5,0,0,rss
13033321196,2025-08-18 20:36:02,1,very expensive,very expensive,sjdisd,3.3.5,0,0,rss
13031771775,2025-08-18 11:40:30,5,役立つアプリです,英語が楽しく向上します♪,Juncosan,3.3.5,0,0,rss
13029907516,2025-08-18 00:47:39,5,Excellent App. I recommend it,Excellent,Avefenix57,3.3.5,0,0,rss
13029058494,2025-08-17 19:01:08,5,It’s really good,It’s helping me improve very fast,96isit,3.3.5,0,0,rss
13027473112,2025-08-17 10:25:55,5,Worth it!,"I was very skeptical about improving my skills with this app, but after using it for a week, I’m definitely in! I can finally see the mistakes I often do, and I’m also able to fix them. It’ll take a while, but I’m committed. I highly recommend anyone to use this app to gain more confidence and fluency.",Jesse Galo,3.3.5,0,0,rss
13007074467,2025-08-12 10:19:47,5,Accent Training,It offers personalized coaching according to your speaking skills. This is a revolutionary app. Thank you for creating it♥️,Sanniguz,3.3.2,0,0,rss
